4.725000000000000000e+03 9.450000000000000000e+03 1.417500000000000000e+04 1.890000000000000000e+04 2.362500000000000000e+04 2.835000000000000000e+04 3.307500000000000000e+04 3.780000000000000000e+04 4.252500000000000000e+04 4.725000000000000000e+04 5.197500000000000000e+04 5.670000000000000000e+04 6.142500000000000000e+04 6.615000000000000000e+04 7.087500000000000000e+04 7.560000000000000000e+04 8.032500000000000000e+04 8.505000000000000000e+04 8.977500000000000000e+04 9.450000000000000000e+04
3.706053145377645464e-02 3.117931850932085039e-02 2.833893295771703486e-02 2.412813451518082755e-02 2.253015158022876954e-02 2.064817090112243056e-02 1.847167337480833810e-02 1.785493774351875826e-02 1.579797515823018125e-02 1.410233853785222528e-02 1.294522892612293835e-02 1.210864749788824121e-02 1.080370843079724551e-02 9.755730773174455667e-03 8.795173328847835995e-03 8.346406068756348495e-03 8.398927393536915337e-03 7.114699274786901069e-03 7.258805852277431039e-03 6.107263731063102344e-03
2.748906878173967491e-02 2.761581512388155621e-02 3.348210864415614857e-02 2.451544529221886051e-02 2.578041450762942263e-02 2.457017427037966675e-02 2.372628014446669445e-02 3.462129434814162354e-02 2.968615058901000192e-02 2.236686693332495118e-02 2.452775380870621594e-02 2.129393927147680762e-02 2.087346960579291449e-02 2.118342188448319244e-02 2.175887212515953059e-02 2.108197811625738341e-02 2.110300440710255465e-02 2.104643531720755065e-02 2.242796167616417299e-02 2.065345465581852960e-02
